AÑO_INICIO,NOMBRE,LAT,LNG,DESCRIPCION,ENTORNO,MONTO_CONTRATO,ETAPA,TIPO,COMUNA,JURISDICCION,MANO_OBRA,PORCENTAJE_AVANCE,ID,ETAPA_DETALLE,AREA_RESPONSABLE,BARRIO,CALLE_1,SECCION,MANZANA,PARCELA,DIRECCION,FECHA_INICIO,FECHA_FIN,PLAZO_MESES,IMAGEN_1,IMAGEN_2,IMAGEN_3,IMAGEN_4,LICITACION_OFERTA_EMPRESA,LICITACION_ANIO,BENEFICIARIOS,COMPROMISO,LINK_INTERNO,PLIEGO_DESCARGA,
2018,Obra 67 Bº SENDEROS DEL OESTE - 90 VIVIENDAS - DPTO. 9 DE JULIO,-30.705335946639890999735913963,-68.595772077335134688599034285,,VIVIENDA/HABITAT,151517213.34,En ejecución,VIVIENDA NUEVA,,Villa 9 de Julio,,95.93,2863,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/11/2018,29/03/2020,17,,,,,PERFIL  S.R.L.,2018,,,,,
2018,Obra 71 INTERVENCIÓN DEL TEMPLO ARQUIDIOCESANO SAN JOSÉ DE JÁCHAL,-30.226355994606619523461189869,-67.664430639449164090887196877,,ARQUITECTURA,147028248.5,En ejecución,EDIFICIOS RELIGIOSOS,,Jachal,,42.43,2933,40.En Ejecución,Dirección de Arquitectura,,,,,,,16/10/2018,02/02/2021,28,,,,,ING. JULIO NACUSI CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 17 BARRIO AMECOM 4 - RAWSON - 123 VIVIENDAS,-29.722583279571524241788927777,-67.866543504388491312627726345,,VIVIENDA/HABITAT,146751293.46,En ejecución,VIVIENDA NUEVA,,Rawson,,99.58,2441,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,03/04/2018,21/02/2020,23,,,,,INGENIERO CESAR BORREGO  S.R.L.,,,,,,
2018,Obra 57 BARRIO LUZ Y FUERZA V - 126 VIV. - DPTO. RAWSON,-31.350091066659681696925746645,-69.324617202647783439317549774,,VIVIENDA/HABITAT,146239744.08,En ejecución,VIVIENDA NUEVA,,Rawson,,82.87,2894,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/11/2018,23/05/2020,19,,,,,MAPAL  S.A.C.I.A.,2017,,,,,
2018,Obra 74 PAVIMENTACION CIRCUITO FIORITO (PRIMERA ETAPA),-31.641421436875425767634788651,-68.797803466362824522614634709,,VIALIDAD,123836282.71,En ejecución,Arquitectura,,Sarmiento,,91.61,2952,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,11/10/2018,03/04/2020,18,,,,,CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC  S.A,2018,,,,,
2018,Obra 60 Bº OLIVARES DEL SUR - 91 VIVIENDAS - DPTO. POCITO,-31.697003497438517069652367189,-69.486936447118296527476498999,,VIVIENDA/HABITAT,103971719.63,En ejecución,VIVIENDA NUEVA,,Quinto Cuartel,,89.41,2571,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,12/11/2018,06/04/2020,17,,,,,SIGMA  S.A,2017,,,,,
2018,Obra 23 Bº RIVADAVIA CONJUNTO 5 AMPLIACION-125 VIV.,-31.072715914705259187568959263,-67.514209074618827782274831428,,VIVIENDA/HABITAT,102509565.52,En ejecución,VIVIENDA NUEVA,,Rivadavia,,98.94,2526,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,15/01/2018,10/04/2019,15,,,,,BALLATO CONSTRUCCIONES - COPISA S.R.L. - TECNO CONSTRUCCIONES S.R.L.  U.T.E.,2016,,,,,
2018,Obra 55 ´SEXTO PLAN 2000 CUADRAS´ PAVIMENTACION Y REPAVIMENTACION DE CALLES MUNICIPALES. GRUPO IV,-30.834108409434366502920242608,-69.466924317249133524100950659,,VIALIDAD,99796898.14,En ejecución,Arquitectura,,Capital,,96.74,2910,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,22/01/2018,23/03/2019,14,,,,,HORMIGONES DE CUYO  S.A,2017,,,,,
2018,Obra 12 BARRIO CRUCE DE LOS ANDES - SECTOR 3 - 130 VIVIENDAS,-30.79923943052416359933796516,-69.513838039449592371815534528,,VIVIENDA/HABITAT,94744856.79,En ejecución,VIVIENDA NUEVA,,Villa Aberastain,,91.43,2614,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/02/2018,06/02/2020,25,,,,,CONSTRUCCIONES SCOP  S.A,2016,,,,,
2018,Obra 58 SUSTITUCION DE LA ESCUELA ARTURO BERUTI Y ESCUELA DE CAPACITACION LABORAL Nº1 (PEDRO ECHAGÜE),-30.888736254082859579177066747,-69.25345002405805871805403544,,ARQUITECTURA,88652314.92,En ejecución,EDIFICIOS EDUCATIVOS,,Caucete,,61.99,2904,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,01/08/2018,23/03/2020,20,,,,,INGENIERO CESAR BORREGO  S.R.L.,2017,,,,,
2018,Obra 41 Refacción y Ampliación de la Escuela Normal Superior General San Martín. departamento Capital,-30.781665276168452234952308537,-68.430527101464202673725727834,,ARQUITECTURA,86569959.96,En ejecución,EDIFICIOS EDUCATIVOS,,Capital,,71,2865,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,13/03/2018,02/03/2020,24,,,,,CONSTRUCCIONES SCOP  S.A,2017,,,,,
2018,Obra 32 CONSTRUCCION NUEVO EDIFICIO ESCUELA CARLOS VERGARA - SIXTO SALINA DE RIVERA,-31.860642095233036137077732557,-67.508658514901602450824964703,,ARQUITECTURA,84736124.95,En ejecución,EDIFICIOS EDUCATIVOS,,Pocito,,61.85,2854,40.En Ejecución,Dirección de Arquitectura,,,,,,,01/03/2018,01/11/2020,33,,,,,PERFIL  S.R.L.,2017,,,,,
2018,Obra 56 Bº TRABAJADORES VIALES NACIONALES - 73 VIV. - DPTO. SANTA LUCIA,-30.936904363994661100623907639,-68.938501027870578912023527499,,VIVIENDA/HABITAT,83836972.15,En ejecución,VIVIENDA NUEVA,,Santa Lucía,,84.45,2895,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/11/2018,23/04/2020,18,,,,,MAPAL  S.A.C.I.A.,2017,,,,,
2018,Obra 78 AMPLIACIÓN OESTE PARQUE DE MAYO,-31.859401499295498060158878817,-68.500792802259591545366404999,,ARQUITECTURA,83659834.03,En ejecución,ESPACIOS DE RENOVACION URBANA,,Capital,,99.52,3002,40.En Ejecución,Dirección de Arquitectura,,,,,,,15/11/2018,07/02/2020,15,,,,,PERFIL  S.R.L.,2018,,,,,
2018,Obra 75 CONSTRUCCION PUENTE SOBRE EL RIO BLANCO,-30.638051612021712493476351571,-67.652778824794113362107131378,,VIALIDAD,75456719.62,En ejecución,OBRAS VIALES DE CONSTRUCCION (OBRA NUEVA),,Iglesia,,86.14,2959,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,16/01/2018,14/10/2019,21,,,,,FEDERICO HNOS  S.A,2017,,,,,
2018,Obra 79 CONCRETO ASFALTICO EN CALIENTE PARA CONSERVACION Y MEJORAMIENTO DE LA RED VIAL PROVINCIAL (8va ETAPA),-31.892902904302353963674718716,-68.855769753308798281704842526,,VIALIDAD,73714586.58,En ejecución,Arquitectura,,San Juan,,97.38,2957,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,01/11/2018,26/12/2019,14,,,,,CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC  S.A,2018,,,,,
2018,Obra 16 Bº CONJUNTO UNICO - 84 VIVIENDAS - DPTO. CHIMBAS,-30.597447984684444220609076289,-67.572939590887856718398488996,,VIVIENDA/HABITAT,69557484.62,En ejecución,VIVIENDA NUEVA,,Chimbas,,98.99,2739,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,25/06/2018,19/08/2019,14,,,,,MAPAL  S.A.C.I.A.,2016,,,,,
2018,Obra 59 SUSTITUCION DE LA ESC. Juan Ignacio Gorriti,-31.888332120002776556779616194,-69.589930520272695877008041518,,ARQUITECTURA,67946256.29,En ejecución,EDIFICIOS EDUCATIVOS,,Caucete,,59.02,2917,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,01/08/2018,03/03/2020,19,,,,,FOJO. DARIO MANUEL,2017,,,,,
2018,Obra 48 Bº PADRE CARLOS BARBERO - 48 VIV. - DPTO. SAN MARTIN,-30.871431523346709238379562151,-69.035684140064573790860884484,,VIVIENDA/HABITAT,66118338.61,En ejecución,VIVIENDA NUEVA,,San Martin,,5.75,2525,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,03/09/2018,30/06/2019,10,,,,,GALVARINI & ASOCIADOS CONSTRUCCIONES  S.A,2017,,,,,
2018,Obra 27 BARRIO U.P.C.N. -53 VIVIENDAS-,-31.816395536443301592235755722,-68.4845583399248619231927227,,VIVIENDA/HABITAT,64965829,En ejecución,VIVIENDA NUEVA,,Capital,,97.59,2853,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,02/07/2018,23/03/2020,21,,,,,PM CONSTRUCCIONES SRL Y OBRASCOM SRL  U.T.E.,2017,,,,,
2018,Obra 46 B° UDAP I - Profesor ´JORGE CARRIZO´ - 51 Viviendas,-30.0302954186436943035780484,-69.033940770714143634259220093,,VIVIENDA/HABITAT,61345854.02,En ejecución,VIVIENDA NUEVA,,Valle Fertil,,86.79,2892,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,03/09/2018,15/02/2020,18,,,,,RODRIGUEZ. JORGE MANUEL,2018,,,,,
2018,Obra 28 REFUNCIONALIZACIÓN Y REFACCIÓN DE LA ESTACIÓN TERMINAL DE OMNIBUS DE SAN JUAN,-31.668640027422606997955186754,-67.631335016897357138511218845,,ARQUITECTURA,60756804.5,En ejecución,EDIFICIOS PUBLICOS,,Capital,,98.48,2848,40.En Ejecución,Dirección de Arquitectura,,,,,,,15/02/2018,08/11/2019,21,,,,,ASFA  S.R.L.,2017,,,,,
2018,Obra 22 B° SAN MARTIN - 71 VIVIENDAS - DPTO. SAN MARTIN,-30.08770103669950828934971717,-69.150802029838108996812324633,,VIVIENDA/HABITAT,56426619.27,En ejecución,VIVIENDA NUEVA,,San Martin,,99.02,2569,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,16/05/2018,08/09/2019,16,,,,,CONSTRUCCIONES ANDINA  S.R.L.,2016,,,,,
2018,Obra 19 MUSEO DE LA HISTORIA URBANA,-31.424702803705993708872680388,-67.612671099143278589115147804,,ARQUITECTURA,53628979.07,Finalizada,INRAESTRUCTURA RECREATIVA Y CULTURAL,,Capital,,100,2782,70.Finalizado,Dirección de Arquitectura,,,,,,,19/03/2018,21/08/2019,17,,,,,PERFIL  S.R.L.,2017,,,,,
2018,Obra 25 CONSOLIDACION ESTRUCTURAL EDIFICIO 9 DE JULIO,-30.296904922255632333175130037,-68.670192275047368886951630206,,ARQUITECTURA,45818827.29,En ejecución,EDIFICIOS PUBLICOS,,Capital,,90.84,2825,40.En Ejecución,Dirección de Arquitectura,,,,,,,15/01/2018,09/07/2019,18,,,,,PERFIL  S.R.L.,2017,,,,,
2018,Obra 234 B° LOTE HOGAR VILLA YANELLO - 60 VIVIENDAS SOCIALES - DPTO. 25 DE MAYO - (EXLH),-30.133307375407306068839720308,-69.493811795787434702550856627,,VIVIENDA/HABITAT,39469013.54,En ejecución,VIVIENDA NUEVA,,Villa Santa Rosa,,36.8,3304,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,22/11/2018,16/01/2020,14,,,,,C.G.C. CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 82 SUSTITUCIÓN ESCUELA DE CAPACITACIÓN LABORAL ING. LUIS A. NOUSSAN,-30.220948709577567687477261593,-67.861202104235107484594346409,,ARQUITECTURA,35508203.4,En ejecución,EDIFICIOS EDUCATIVOS,,Albardon,,77.89,3057,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,10/12/2018,03/05/2020,17,,,,,TERUSI CONSTRUCCIONES  S.A,2018,,,,,
2018,Obra 109 Ramal de Alta Presión y PRF 25 de Mayo,-30.360752678695073760429694795,-69.384997994091191513987908806,,ENERGIA,34986037.43,En ejecución,TRANSPORTE DE GAS,,Villa Santa Rosa,,24.03,3093,40.En Ejecución,Dirección Provincial de Redes de Gas,,,,,,,03/12/2018,28/11/2019,12,,,,,DAZ CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 167 CONCRETO ASFALTICO EN CALIENTE PARA CONSERVACION Y MEJORAMIENTO DE LA RED VIAL PROVINCIAL (8va ETAPA) - ADDENDA,-30.130534313802682551725620338,-67.53346761845698656065348269,,VIALIDAD,33874037.78,En ejecución,Arquitectura,,San Juan,,99.93,3175,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,01/11/2018,26/12/2019,14,,,,,CONSTRUCCIONES IVICA Y ANTONIO DUMANDZIC  S.A,2018,,,,,
2018,Obra 14 B° PRADO NORTE - 39 VIVIENDAS - DEPARTAMENTO  CHIMBAS,-30.921499020795398292056233746,-68.557403625998407398945813116,,VIVIENDA/HABITAT,31736010.1,En ejecución,VIVIENDA NUEVA,,Chimbas,,98.63,2615,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/06/2018,23/11/2019,18,,,,,MACRO CONSTRUCCIONES  S.R.L.,2016,,,,,
2018,Obra 63 AMPLIACIÓN. REFUNCIONALIZACIÓN Y REFACCIÓN DE LA ENI Nº 35 ESTRELLA DE LOS ANDES,-31.817626331472183299445710709,-67.798396132174616735240144997,,ARQUITECTURA,30689388.67,Finalizada,EDIFICIOS EDUCATIVOS,,Capital,,100,2925,70.Finalizado,Dirección de Infraestructura Escolar,,,,,,,01/08/2018,27/07/2019,12,,,,,BILBAO CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 160 SEXTO PLAN 2.000 CUADRAS - PAVIMENTACION Y REPAVIMENTACIONES DE CALLES MUNICIPALES - GRUPO V - ADENDA,-29.775183047705080558300247262,-68.678494200987257030405361366,,VIALIDAD,29934815.4,En ejecución,OBRAS VIALES DE SANEAMIENTO,,Calingasta,,32.99,3176,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,16/04/2018,16/12/2019,20,,,,,CAMINOS  S.R.L.,2017,,,,,
2018,Obra 83 SUSTITUCIÓN DE LA ESCUELA AGUSTIN GOMEZ,-30.683823906835712959139700858,-68.630251552261421633483990384,,ARQUITECTURA,29796086.33,En ejecución,EDIFICIOS EDUCATIVOS,,Jachal,,42.3,3051,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,10/12/2018,03/05/2020,17,,,,,C.G.C. CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 51 SEÑALIZACION HORIZONTAL - PROVISION Y COLOCACION DE TACHAS REFLECTIVAS Y SEÑALAMIENTO VERTICAL,-30.041658107110066158889215124,-68.907825284332738560964069997,,VIALIDAD,28950905.6,En ejecución,Arquitectura,,San Juan,,74.43,2898,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,10/05/2018,06/11/2018,6,,,,,BECHA  S.A,2018,,,,,
2018,Obra 47 BARRIO NUESTRA SEÑORA DEL ROSARIO - 22 VIVIENDAS - DPTO. 9 DE JULIO,-31.004078767119466457489314979,-69.291032176468038877525467936,,VIVIENDA/HABITAT,28189261.94,En ejecución,VIVIENDA NUEVA,,Villa 9 de Julio,,96.13,2896,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,03/09/2018,31/01/2020,17,,,,,PEDERNAL CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 181 CONSTRUCCION DE VELODROMO CUBIERTO DE SAN JUAN- ALTERACION N° 1,-31.451017796773680281209229345,-68.551354064825445870576544372,,ARQUITECTURA,25986029.12,En ejecución,INRAESTRUCTURA RECREATIVA Y CULTURAL,,Pocito,,77.32,3218,40.En Ejecución,Dirección de Arquitectura,,,,,,,15/06/2018,26/11/2021,42,,,,,PETERSEN. THIELE Y CRUZ S.A.C.Y M.- MAPAL S.A.C.I.A- CINTER S.R.L.- INDUSTRIAS METALURGICA JAIME S.R.L  U.T.E.,2017,,,,,
2018,Obra 18 CENTRO DE SALUD SAN MARTIN,-31.318903554204657056611208089,-69.356488681816800368296411478,,ARQUITECTURA,25837776.8,En ejecución,EDIFICIOS PARA LA SALUD,,San Martin,,48.4,2783,40.En Ejecución,Dirección de Arquitectura,,,,,,,07/05/2018,28/12/2019,20,,,,,NIVEL CONSTRUCCIONES  S.R.L.,2017,,,,,
2018,Obra 168 Ramal de Alta Presión y P.R.F. en Villa Don Bosco,-29.762079710773911213084495502,-67.740099600924042306377173682,,ENERGIA,24305739.1,En ejecución,TRANSPORTE DE GAS,,San Isidro,,89.11,2962,40.En Ejecución,Dirección Provincial de Redes de Gas,,,,,,,03/12/2018,26/02/2020,15,,,,,DAZ CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 69 CAMPO DE ENSAMBLAJE Y MONTAJE DE ANTENA DE RADIOTELESCOPIO CART - 40,-31.62902068900655831500191992,-68.473284299101368255351590302,,VIALIDAD,23848879.51,En ejecución,OBRAS VIALES DE CONSTRUCCION (OBRA NUEVA),,Calingasta,,99.69,2923,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,19/09/2018,18/10/2019,13,,,,,DUMANDZIC HNOS  S.A,2018,,,,,
2018,Obra 65 LIMPIEZA DE TERRENO Bº VALLE DEL SOL - DPTO. RAWSON,-31.795700928737399151478276408,-68.766937036446287293444125666,,VIVIENDA/HABITAT,15713908.73,En ejecución,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,Rawson,,,2926,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,01/10/2018,29/01/2019,4,,,,,PERFIL  S.R.L.,2018,,,,,
2018,Obra 43 CONJUNTO 1 - Bº SANTA MARÍA - SECTOR 1 - 102 VIVIENDAS - DTO. CHIMBAS. - ADICIONAL OBRA DE RED DE GAS,-29.941694440510181739432298482,-67.673359097252179200563028249,,VIVIENDA/HABITAT,13914210.16,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,Chimbas,,100,2871,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,18/05/2018,12/02/2019,9,,,,,DAZ CONSTRUCCIONES  S.R.L.,2017,,,,,
2018,Obra 26 ESCUELA DE CINE,-29.745546212611610155839498615,-68.034120028058475021298833137,,ARQUITECTURA,13832410.81,Finalizada,INRAESTRUCTURA RECREATIVA Y CULTURAL,,Capital,,100,2824,70.Finalizado,Dirección de Arquitectura,,,,,,,01/03/2018,19/02/2019,12,,,,,C.G.C. CONSTRUCCIONES  S.R.L.,2017,,,,,
2018,Obra 84 AMPLIACIÓN. REFACCIÓN Y REFUNCIONALIZACIÓN DE LA ESCUELA 12 DE OCTUBRE,-30.809614458164045438416760797,-69.581341390576842821452320924,,ARQUITECTURA,12044049.18,En ejecución,EDIFICIOS EDUCATIVOS,,Calingasta,,74.37,3043,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,10/12/2018,04/03/2020,15,,,,,C.G.C. CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 36 AMPLIACIÓN DE LA ESC. NORMAL SUPERIOR BELGRANO DE CAUCETE,-31.383468890806623151645347701,-69.215555936581926963016238195,,ARQUITECTURA,9789421.62,En ejecución,EDIFICIOS EDUCATIVOS,,Caucete,,,2845,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,16/04/2018,10/02/2019,10,,,,,EL ROBLE DESARROLLADORA INMOBILIARIA  S.A,2017,,,,,
2018,Obra 216 AMPLIACION PARQUE DE MAYO - ALTERACION AL CONTRATO N°2,-30.621346484494462630695366331,-69.260822048230868379363786141,,ARQUITECTURA,9664375.06,Finalizada,ESPACIOS DE RENOVACION URBANA,,Capital,,100,3283,70.Finalizado,Dirección de Arquitectura,,,,,,,15/11/2018,09/11/2019,12,,,,,PERFIL  S.R.L.,2018,,,,,
2018,Obra 231 INTERVENCIÓN TEMPLO ARQUIDIOCESANO SAN JOSÉ DE JACHAL- ALTERACIÓN AL CONTRATO Nº 1,-30.233122045389752062083462454,-68.986395110333056039273389648,,ARQUITECTURA,7418521.02,En ejecución,MONUMENTOS HISTORICOS,,Jachal,,20.54,3295,40.En Ejecución,Dirección de Arquitectura,,,,,,,16/10/2018,02/02/2021,28,,,,,ING. JULIO NACUSI CONSTRUCCIONES  S.R.L.,2018,,,,,
2018,Obra 221 CONSTRUCCION PUENTE SOBRE EL RIO BLANCO - ADDENDA N° 1,-31.330852253793904303564405488,-69.560199333619074516117200409,,VIALIDAD,7394933.28,En ejecución,OBRAS VIALES DE CONSTRUCCION (OBRA NUEVA),,Buena Esperanza,,68.16,3280,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,16/01/2018,14/10/2019,21,,,,,FEDERICO HNOS  S.A,1899,,,,,
2018,Obra 34 Bº AMPLIACION CONJUNTO 2 - 12 DEPARTAMENTOS -,-30.083810247551687654691682798,-67.612134612746802954710782454,,VIVIENDA/HABITAT,6831516.95,En ejecución,VIVIENDA NUEVA,,Concepción,,98.52,2856,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,15/05/2018,29/04/2019,12,,,,,PERFIL  S.R.L.,2015,,,,,
2018,Obra 35 Bº AMPLIACION CONJUNTO 3 - 12 DEPARTAMENTOS -,-31.396613754145531935581061529,-68.912703041402186075602079903,,VIVIENDA/HABITAT,6815740.23,En ejecución,VIVIENDA NUEVA,,Concepción,,98.51,2860,40.En Ejecución,Instituto Provincial de la Vivienda,,,,,,,15/05/2018,29/04/2019,12,,,,,PERFIL  S.R.L.,2015,,,,,
2018,Obra 140 Campo de Ensamblaje y Montaje de Antena de Radio Telescopio CART-40 - ADENDA,-30.970444285659402007831518296,-68.578124948132760769819358072,,VIALIDAD,6103352.52,En ejecución,OBRAS VIALES DE CONSTRUCCION (OBRA NUEVA),,Calingasta,,99.82,3151,40.En Ejecución,Dirección Provincial de Vialidad,,,,,,,19/09/2018,18/10/2019,13,,,,,DUMANDZIC HNOS  S.A,2018,,,,,
2018,Obra 211 AMPLIACION OESTE PARQUE DE MAYO - ALTERACION AL CONTRATO N°3 ,-29.759004920684758114803266637,-67.651995353039622796787122998,,ARQUITECTURA,4381199.53,En ejecución,ESPACIOS DE RENOVACION URBANA,,CAPITAL,,58.91,3276,40.En Ejecución,Dirección de Arquitectura,,,,,,,15/11/2018,07/02/2020,15,,,,,PERFIL  S.R.L.,2018,,,,,
2018,Obra 188 1° MODIFICACION DE CONTRATO ESC.ARTURO BERUTI,-31.521937702471070067911102708,-69.597761333365362402755422705,,ARQUITECTURA,4176126.02,En ejecución,EDIFICIOS EDUCATIVOS,,Caucete,,90.13,3220,40.En Ejecución,Dirección de Infraestructura Escolar,,,,,,,01/08/2018,23/03/2020,20,,,,,INGENIERO CESAR BORREGO  S.R.L.,2017,,,,,
2018,Obra 37 COMPENSACION ECON.Y ADIC. B° ATSA VI - 57 Viviendas,-30.26235765680010517766050368,-68.594258923588160050967716871,,VIVIENDA/HABITAT,4017579.38,Finalizada,VIVIENDA NUEVA,,Pocito,,100,2802,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,03/05/2018,01/08/2018,3,,,,,RODRIGUEZ. JORGE MANUEL,2017,,,,,
2018,Obra 193 NUEVO HOSPITAL SANTA ROSA - ALTERACIONES AL CONTRATO Nº 01,-30.628905214565769951277689883,-67.820283012575158901653732922,,ARQUITECTURA,3515518.64,En ejecución,EDIFICIOS PARA LA SALUD,,25 de Mayo,,96.01,3247,40.En Ejecución,Dirección de Arquitectura,,,,,,,11/06/2018,28/09/2020,28,,,,,BILBAO CONSTRUCCIONES  S.R.L.,2017,,,,,
2018,Obra 64 ECONOMIAS Y DEMASIAS DE RED DE CLOACAS -  Bº  17 DE OCTUBRE - 125  VIVIENDAS ,-31.419548911300384702197483083,-68.091140105480224704225653618,,VIVIENDA/HABITAT,2822504.63,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,San José de Jáchal,,100,2922,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,03/09/2018,03/10/2018,1,,,,,PANACAN  S.R.L.,2015,,,,,
2018,Obra 212 ALTERACIONES Nº 03 REFUNCIONALIZACION TERMINAL DE OMNIBUS,-31.520722662037301306261410294,-67.860193681620123446140948735,,ARQUITECTURA,2792861.6,Finalizada,EDIFICIOS PUBLICOS,,Capital,,100,3267,70.Finalizado,Dirección de Arquitectura,,,,,,,15/02/2018,08/10/2019,20,,,,,ASFA  S.R.L.,2017,,,,,
2018,Obra 209 REFUNCIONALIZACION Y REFACCION DE LA ESTACION TERMINAL DE OMNIBUS SAN JUAN - ALTERACIONES AL CONTRATO N°2,-31.781859677303286959637157732,-69.245498542343770209765660533,,ARQUITECTURA,2057311.15,Finalizada,EDIFICIOS PUBLICOS,,CAPITAL,,100,3274,70.Finalizado,Dirección de Arquitectura,,,,,,,15/02/2018,08/10/2019,20,,,,,ASFA  S.R.L.,2017,,,,,
2018,Obra 73 ADICIONAL RED DISTRIBUIDORA DE AGUA POTABLE - Bº VALLE GRANDE - TERMINACION SECTOR 8 - DPTO. RAWSON,-30.921136833954512361236908451,-67.955983811030585234849692304,,VIVIENDA/HABITAT,1567421.94,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,Rawson,,100,2927,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,01/10/2018,30/11/2018,2,,,,,FOJO. DARIO MANUEL,2016,,,,,
2018,Obra 66 CONSTRUCCION Y COLOCACION DE REJAS - CONJUNTO 7 - Bº PEDREGAL - SECTOR 3  - 70 VIV. - DPTO. CHIMBAS,-30.290804924747041750793764802,-69.46087724553162168427057,,VIVIENDA/HABITAT,1474821.41,Finalizada,VIVIENDA NUEVA,,Chimbas del Norte,,100,2905,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,03/09/2018,03/10/2018,1,,,,,BILBAO CONSTRUCCIONES  S.R.L.,2017,,,,,
2018,Obra 77 CONSTRUCCION Y COLOCACION DE REJAS - CONJUNTO 8 Bº PEDREGAL - SECTOR 2  - 68 VIVIENDAS,-31.515912490410230061793693361,-68.618680442875803518531581346,,VIVIENDA/HABITAT,1408861.24,Finalizada,MEJORAMIENTO DE VIVIENDAS,,Chimbas,,100,2907,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,03/09/2018,02/11/2018,2,,,,,PANACAN  S.R.L.,2017,,,,,
2018,Obra 76 Compensación entre Economía y Adicional de Obra B° Cruce de Los Andes - Sector 2-183 Viv Dto. Pocito,-30.501063221035014690862977028,-68.039729468494807326454871081,,VIVIENDA/HABITAT,1246323.69,Finalizada,OBRAS D EINFRAESTRUCTURA Y COMPLEMENTARIAS,,La Rinconada,,100,2956,70.Finalizado,Instituto Provincial de la Vivienda,,,,,,,01/11/2018,31/12/2018,2,,,,,GALVARINI & ASOCIADOS CONSTRUCCIONES  S.A,2016,,,,,
2018,Obra 238 ´AMPLIACION OESTE PARQUE DE MAYO - ALTERACION AL CONTRATO N°4´,-30.265166683760678748886826741,-67.739078224423165874519989934,,ARQUITECTURA,904616.3,En ejecución,INRAESTRUCTURA RECREATIVA Y CULTURAL,,CAPITAL,,0,3302,40.En Ejecución,Dirección de Arquitectura,,,,,,,15/11/2018,13/07/2019,8,,,,,PERFIL  S.R.L.,2018,,,,,
